chroma_id,movie_id,page_content,genres,director,title,year,doc_type
,7052,"What historical drama depicts the conflict between two queens over a throne, involving themes of power and betrayal?",Drama,John Ford,Mary of Scotland,1936,summary_semantic_query
,7053,What romantic comedy features a former football player inheriting a fashion shop in Paris and dealing with love triangles and misunderstandings?,Comedy|Musical|Romance,William A. Seiter,Roberta,1935,full_plot_semantic_query
,7053,What romantic comedy features a former football player navigating love and fashion in Paris while dealing with complications from his past?,Comedy|Musical|Romance,William A. Seiter,Roberta,1935,summary_semantic_query
,7054,"What movie features four sisters navigating love, loss, and personal growth during the Civil War while their father serves in the army?",Drama,Mervyn LeRoy,Little Women,1949,full_plot_semantic_query
,7054,What movie depicts the lives of four sisters navigating personal aspirations and societal expectations during the Civil War?,Drama,Mervyn LeRoy,Little Women,1949,summary_semantic_query
,7055,What romantic comedy features a dancer who must prove his commitment to his fiancée while falling for another woman?,Comedy|Musical|Romance,George Stevens,Swing Time,1936,full_plot_semantic_query
,7055,What musical comedy features a gambler who must earn money to prove his love while navigating romantic tensions with two women?,Comedy|Musical|Romance,George Stevens,Swing Time,1936,summary_semantic_query
,7056,"What movie features a gangster's rise in Chicago during Prohibition, his conflicts with rival gangs, and a tragic ending involving family and betrayal?",Action|Crime|Drama,William A. Wellman,The Public Enemy,1931,full_plot_semantic_query
,7056,"What movie depicts the rise and fall of a gangster in early 20th-century Chicago, focusing on crime, loyalty, and the tragic consequences of a violent lifestyle?",Action|Crime|Drama,William A. Wellman,The Public Enemy,1931,summary_semantic_query
,7058,What is a comedic film about a stubborn father in 1880s New York City struggling to manage his family while dealing with political corruption and his wife's religious aspirations?,Comedy,Michael Curtiz,Life with Father,1947,full_plot_semantic_query
,7058,What is a comedy that explores family dynamics and generational conflicts in 1880s New York City?,Comedy,Michael Curtiz,Life with Father,1947,summary_semantic_query
,7059,What movie features a young girl training her horse to compete in a prestigious steeplechase despite facing financial and personal challenges?,Children|Drama,Clarence Brown,National Velvet,1944,full_plot_semantic_query
,7059,"What movie features a young girl who trains her horse to compete in a prestigious race, facing challenges related to her gender and ultimately choosing a simple life over fame?",Children|Drama,Clarence Brown,National Velvet,1944,summary_semantic_query
,7060,"What musical film explores the themes of betrayal and redemption during the last days of Jesus, featuring a character who struggles with his faith and ultimately regrets his actions?",Drama|Musical,Norman Jewison,Jesus Christ Superstar,1973,full_plot_semantic_query
,7060,What rock musical explores themes of betrayal and faith through the story of Jesus and Judas in a desert setting?,Drama|Musical,Norman Jewison,Jesus Christ Superstar,1973,summary_semantic_query
,7061,What movie features a young socialite who discovers she has a terminal brain tumor and navigates love and loss while trying to find happiness in her final months?,Drama,Edmund Goulding,Dark Victory,1939,full_plot_semantic_query
,7061,What movie features a young socialite who faces a terminal illness and finds love while grappling with her mortality?,Drama,Edmund Goulding,Dark Victory,1939,summary_semantic_query
,7062,What movie features a rebellious inmate who becomes an expert on birds while serving a life sentence in solitary confinement?,Drama,John Frankenheimer,Birdman of Alcatraz,1962,full_plot_semantic_query
,7062,What movie features a life-sentenced inmate who becomes a bird expert while in solitary confinement and faces conflicts with prison authorities?,Drama,John Frankenheimer,Birdman of Alcatraz,1962,summary_semantic_query
,7070,"What movie features a cattle rancher who faces conflict with his adopted son during a perilous cattle drive, leading to a dramatic showdown and eventual reconciliation?",Action|Adventure|Western,Howard Hawks,Red River,1948,full_plot_semantic_query
,7070,What movie features a cattle rancher who faces personal tragedy and conflict with his adopted son while driving cattle to a new destination in the American West?,Action|Adventure|Western,Howard Hawks,Red River,1948,summary_semantic_query
,7072,"What movie features a stagecoach journey with a group of diverse passengers, including a pregnant woman, a prostitute, and a fugitive seeking revenge?",Action|Drama|Romance|Western,John Ford,Stagecoach,1939,full_plot_semantic_query
,7072,What is a Western movie that features a diverse group of characters on a dangerous journey threatened by Apache attacks and personal conflicts?,Action|Drama|Romance|Western,John Ford,Stagecoach,1939,summary_semantic_query
,7074,What happens when a wealthy man accidentally boards the wrong ship and ends up stranded in the Pacific with a woman he proposed to?,Comedy,"Donald Crisp, Buster Keaton,",The Navigator,1924,full_plot_semantic_query
,7074,What is a comedy-adventure movie about a man who mistakenly boards a ship and ends up on a tropical island with a woman searching for her father?,Comedy,"Donald Crisp, Buster Keaton,",The Navigator,1924,summary_semantic_query
,7075,What is a comedic adventure film about a jester who impersonates an assassin to save a baby king and win the love of a princess?,Adventure|Comedy|Musical,"Melvin Frank, Norman Panama",The Court Jester,1956,full_plot_semantic_query
,7075,"What is a comedic adventure film set in medieval England involving a jester, royal intrigue, and a quest to restore a rightful heir to the throne?",Adventure|Comedy|Musical,"Melvin Frank, Norman Panama",The Court Jester,1956,summary_semantic_query
,7076,What movie features a detective protecting a key witness from organized crime while dealing with political pressure and a high-speed chase?,Action|Crime|Drama|Thriller,Peter Yates,Bullitt,1968,full_plot_semantic_query
,7076,What crime thriller features a detective protecting a witness who fakes his own death and involves a high-speed chase in San Francisco?,Action|Crime|Drama|Thriller,Peter Yates,Bullitt,1968,summary_semantic_query
,7077,"What movie features a poor country girl who is tricked into a fake wedding, faces the loss of her baby, and ultimately finds love after being rejected due to her past?",Drama|Romance,D. W. Griffith,Way Down East,1920,full_plot_semantic_query
,7077,What is a movie about a poor girl who faces tragedy after being deceived into a fake marriage and struggles with her past while finding love?,Drama|Romance,D. W. Griffith,Way Down East,1920,summary_semantic_query
,7078,"What movie features a strong-willed woman who defies social norms at a ball, leading to a broken engagement and a struggle for redemption during a yellow fever outbreak?",Drama,William Wyler,Jezebel,1938,full_plot_semantic_query
,7078,What movie features a strong-willed woman in 1850s New Orleans who defies social norms and seeks redemption after a failed engagement?,Drama,William Wyler,Jezebel,1938,summary_semantic_query
,7079,What movie features a hunchback who falls in love with a gypsy girl while facing persecution from a jealous judge in medieval Paris?,Drama,William Dieterle,The Hunchback of Notre Dame,1939,full_plot_semantic_query
,7079,What dark romantic drama features a deformed bell ringer who falls in love with a gypsy while facing social injustice and obsession from a powerful judge?,Drama,William Dieterle,The Hunchback of Notre Dame,1939,summary_semantic_query
,7080,What musical film features a struggling director who risks his health to make a hit show while navigating complex relationships among the cast?,Drama|Musical|Romance,Lloyd Bacon,42nd Street,1933,full_plot_semantic_query
,7080,What musical film set during the Great Depression features a love triangle and a naive newcomer who rises to stardom?,Drama|Musical|Romance,Lloyd Bacon,42nd Street,1933,summary_semantic_query
,7081,"What movie features a woman who becomes famous in a sideshow, navigates complicated relationships with wealthy men, and ultimately reconciles with her love after a courtroom drama?",Comedy,Wesley Ruggles,I'm No Angel,1933,full_plot_semantic_query
,7081,What romantic comedy features a performer who becomes famous for lion taming while navigating love and deception?,Comedy,Wesley Ruggles,I'm No Angel,1933,summary_semantic_query
,7082,"What romantic comedy features a career woman torn between a wealthy man's advances and her desire for marriage, leading to humorous mishaps during a trip to Bermuda?",Comedy|Romance,Delbert Mann,That Touch of Mink,1962,full_plot_semantic_query
,7082,What romantic comedies feature a career woman navigating a relationship with a wealthy man who has different expectations about love and commitment?,Comedy|Romance,Delbert Mann,That Touch of Mink,1962,summary_semantic_query
,7083,What is a movie about a talented female country singer who faces personal struggles and an abusive relationship while pursuing her music career?,Drama,Karel Reisz,Sweet Dreams,1985,full_plot_semantic_query
,7083,What movie depicts the life of a female country music singer facing personal struggles and an abusive relationship while achieving fame?,Drama,Karel Reisz,Sweet Dreams,1985,summary_semantic_query
,7085,What romantic comedy features a hypochondriac husband who mistakenly believes he is dying and tries to find a new husband for his wife?,Comedy|Romance,Norman Jewison,Send Me No Flowers,1964,full_plot_semantic_query
,7085,"What romantic comedy features a hypochondriac who mistakenly believes he is dying and tries to find a new husband for his wife, leading to comedic misunderstandings?",Comedy|Romance,Norman Jewison,Send Me No Flowers,1964,summary_semantic_query
,7091,What comedy features a college football game where the team uses a horse-drawn garbage wagon to score?,Comedy,Norman Z. McLeod,Horse Feathers,1932,full_plot_semantic_query
,7091,What comedy features a college football rivalry and includes absurd elements like a horse-drawn garbage wagon?,Comedy,Norman Z. McLeod,Horse Feathers,1932,summary_semantic_query
,7092,What movie features a woman's forbidden love affair that leads to her downfall in 19th century Russian society?,Drama|Romance,Clarence Brown,Anna Karenina,1935,full_plot_semantic_query
,7092,What movie depicts a woman's passionate affair that leads to her social downfall and separation from her child in 19th century Russia?,Drama|Romance,Clarence Brown,Anna Karenina,1935,summary_semantic_query
,7093,What movie features a reporter torn between marrying his fiancée and covering a major story about a convict's escape from death row?,Comedy,Billy Wilder,The Front Page,1974,full_plot_semantic_query
,7093,What is a comedy about a reporter torn between his job and his upcoming marriage while covering a convict's escape?,Comedy,Billy Wilder,The Front Page,1974,summary_semantic_query
,7095,What movie features a young teacher in New York City who struggles with her sexual identity and faces tragic consequences after a series of tumultuous relationships?,Drama,Richard Brooks,Looking for Mr. Goodbar,1977,full_plot_semantic_query
,7095,What movie features a young woman exploring her sexuality in 1970s New York while dealing with body image issues and tumultuous relationships?,Drama,Richard Brooks,Looking for Mr. Goodbar,1977,summary_semantic_query
,7098,What is a suspenseful movie about a professor who threatens to detonate a nuclear bomb in London unless the government stops stockpiling weapons?,Drama|Thriller,"John Boulting, Roy Boulting",Seven Days to Noon,1950,full_plot_semantic_query
,7098,What movie features a professor threatening to detonate a nuclear bomb in London while a detective races against time to stop him?,Drama|Thriller,"John Boulting, Roy Boulting",Seven Days to Noon,1950,summary_semantic_query
,7100,What movie features a young boy who becomes a small-time drug dealer to support his struggling mother while dealing with the emotional fallout of his father's abandonment?,Drama,Chris Menges,CrissCross,1992,full_plot_semantic_query
,7100,What movie features a young boy dealing drugs while longing for his estranged father during the Apollo 11 moon landing?,Drama,Chris Menges,CrissCross,1992,summary_semantic_query
,7101,What movie features a successful surgeon who crashes his car in a small town and learns valuable life lessons while doing community service at a local clinic?,Comedy|Romance,Michael Caton-Jones,Doc Hollywood,1991,full_plot_semantic_query
,7101,What romantic comedy features a surgeon who learns to appreciate small-town life and love after a car accident?,Comedy|Romance,Michael Caton-Jones,Doc Hollywood,1991,summary_semantic_query
,7102,What movie features a police sergeant and his streetwise partner investigating bizarre thefts linked to a cult and a virgin sacrifice?,Comedy|Crime|Drama,Tom Mankiewicz,Dragnet,1987,full_plot_semantic_query
,7102,What comedy-action film features two police officers investigating a cult involved in bizarre thefts and a virgin sacrifice?,Comedy|Crime|Drama,Tom Mankiewicz,Dragnet,1987,summary_semantic_query
,7103,What happens when a successful couple's life is turned upside down by unexpected guests and chaotic events?,Comedy,Tom Ropelewski,Madhouse,1990,full_plot_semantic_query
,7103,What dark comedy explores the chaos that ensues when a successful couple's life is disrupted by unexpected family visits and mishaps?,Comedy,Tom Ropelewski,Madhouse,1990,summary_semantic_query
,7104,What comedy features a Japanese submarine surfacing off the California coast and a chaotic dance contest involving civilians and soldiers during World War II?,Comedy|War,Steven Spielberg,1941,1979,full_plot_semantic_query
,7104,"What comedy film depicts the chaos and absurdity of civilian life during World War II, featuring a love triangle and military mishaps?",Comedy|War,Steven Spielberg,1941,1979,summary_semantic_query
,7107,What movie features a librarian who becomes embroiled in a conspiracy to assassinate the Pope after a chance encounter with a mysterious man?,Comedy|Thriller,Colin Higgins,Foul Play,1978,full_plot_semantic_query
,7107,What romantic comedy involves a librarian who gets caught up in a conspiracy to assassinate a visiting pope?,Comedy|Thriller,Colin Higgins,Foul Play,1978,summary_semantic_query
,7111,What movie features a woman in an isolated Irish village who has an affair with a soldier while her husband is unaware?,Drama|Romance,David Lean,Ryan's Daughter,1970,full_plot_semantic_query
,7111,What movie features a woman's affair with a British officer during World War I that leads to betrayal and turmoil in a small Irish village?,Drama|Romance,David Lean,Ryan's Daughter,1970,summary_semantic_query
,7112,What is a drama about a married tutor who becomes entangled in a tragic accident involving his student and a complicated love triangle?,Crime|Drama|Romance,Joseph Losey,Accident,1967,full_plot_semantic_query
,7112,"What is a film that explores themes of desire and betrayal involving a married tutor, his students, and a tragic car accident?",Crime|Drama|Romance,Joseph Losey,Accident,1967,summary_semantic_query
,7114,What psychological thriller features a disturbed man who kidnaps an art student and struggles with his obsession while she attempts to escape?,Drama|Horror|Thriller,William Wyler,The Collector,1965,full_plot_semantic_query
,7114,What psychological thriller features a disturbed man who kidnaps an art student and explores themes of obsession and power dynamics?,Drama|Horror|Thriller,William Wyler,The Collector,1965,summary_semantic_query
,7117,What horror movie features a leprechaun seeking revenge after his gold is stolen and includes a group of teenagers trying to stop him?,Comedy|Horror,Mark Jones,Leprechaun,1993,full_plot_semantic_query
,7117,What horror-comedy movie features a leprechaun seeking revenge for stolen gold after being freed from captivity?,Comedy|Horror,Mark Jones,Leprechaun,1993,summary_semantic_query
,7119,What is a comedy about an advertising executive who has a breakdown and creates honest ads while in a psychiatric hospital?,Comedy,Tony Bill,Crazy People,1990,full_plot_semantic_query
,7119,What movie features an advertising executive who creates honest ads while in a psychiatric hospital and collaborates with fellow patients to start their own agency?,Comedy,Tony Bill,Crazy People,1990,summary_semantic_query
,7121,"What movie features a married couple of lawyers who argue over a case involving a woman who shoots her husband after suspecting infidelity, highlighting themes of gender equality and double standards in relationships?",Comedy|Romance,George Cukor,Adam's Rib,1949,full_plot_semantic_query
,7121,What movie features a married couple of lawyers on opposite sides of a courtroom battle that explores gender equality and marital conflict?,Comedy|Romance,George Cukor,Adam's Rib,1949,summary_semantic_query
,7123,What movie features an exterminator who hallucinates and believes he is a secret agent while dealing with drug use and a tragic incident involving his wife?,Drama|Fantasy|Mystery|Sci-Fi,David Cronenberg,Naked Lunch,1991,full_plot_semantic_query
,7123,What movie features an exterminator who becomes addicted to a drug derived from insecticide and ends up in a surreal city while grappling with identity and hallucinations?,Drama|Fantasy|Mystery|Sci-Fi,David Cronenberg,Naked Lunch,1991,summary_semantic_query
,7126,What movie features a cabaret owner who gets caught in a deadly mob scheme after trying to pay off his gambling debts?,Comedy|Crime|Drama|Film-Noir|Musical,John Cassavetes,The Killing of a Chinese Bookie,1976,full_plot_semantic_query
,7126,What movie features a cabaret owner who is forced to commit a hit for mobsters and faces betrayal after a violent confrontation?,Comedy|Crime|Drama|Film-Noir|Musical,John Cassavetes,The Killing of a Chinese Bookie,1976,summary_semantic_query
,7127,What movie features a law student wrongfully accused of murder who goes on the run from mobsters and the police after a poker game gone wrong?,Action|Drama|Thriller,Geoff Burrowes,Run,1991,full_plot_semantic_query
,7127,What movie features a law student who becomes a target after accidentally killing a mobster during a poker game?,Action|Drama|Thriller,Geoff Burrowes,Run,1991,summary_semantic_query
,7128,What is a movie that explores the consequences of war leading to a new civilization focused on technological progress and space exploration?,Sci-Fi,William Cameron Menzies,Things to Come,1936,full_plot_semantic_query
,7128,What sci-fi movie explores the consequences of war and the struggle between technological progress and anti-technology movements over several decades?,Sci-Fi,William Cameron Menzies,Things to Come,1936,summary_semantic_query
,7130,What movie features a young model who becomes disillusioned with her glamorous lifestyle and faces emotional turmoil after a series of tumultuous relationships?,Drama,John Schlesinger,Darling,1965,full_plot_semantic_query
,7130,What movie features a model navigating the superficiality of fame and relationships in the London media scene?,Drama,John Schlesinger,Darling,1965,summary_semantic_query
,7133,What movie features a hero on a quest to rescue a girl from a half-cyborg villain who uses a powerful crystal to capture souls?,Action|Adventure|Sci-Fi,Charles Band,Metalstorm: The Destruction of Jared-Syn,1983,full_plot_semantic_query
,7133,What is a sci-fi fantasy adventure movie where a hero seeks a powerful artifact to defeat a tyrant in a dystopian world?,Action|Adventure|Sci-Fi,Charles Band,Metalstorm: The Destruction of Jared-Syn,1983,summary_semantic_query
,7137,What movie features a down-on-his-luck man in Las Vegas who becomes romantically involved with a waitress while dealing with a controlling casino boss?,Comedy|Drama|Romance,Wayne Kramer,The Cooler,2003,full_plot_semantic_query
,7137,What movie features a down-on-his-luck man working in a casino who finds love while dealing with his past and the pressures of modernization?,Comedy|Drama|Romance,Wayne Kramer,The Cooler,2003,summary_semantic_query
,7141,"What documentary explores the lives of a family with children who have been rejected due to disabilities, highlighting their challenges and successes throughout the seasons?",Documentary,Jonathan Karsh,My Flesh and Blood,2003,full_plot_semantic_query
,7141,What documentary explores the challenges and successes of a family caring for children with disabilities?,Documentary,Jonathan Karsh,My Flesh and Blood,2003,summary_semantic_query
,7142,What movie features a young dance teacher struggling to achieve her dreams while helping local kids and facing challenges in the music industry?,Drama|Romance,Bille Woodruff,Honey,2003,full_plot_semantic_query
,7142,What movie features a passionate dancer in New York who faces rivalry and overcomes challenges to support her community through a dance benefit?,Drama|Romance,Bille Woodruff,Honey,2003,summary_semantic_query
,7143,What movie features a former US Army Captain who finds redemption and friendship with a Samurai leader while training an Imperial Army in Japan?,Action|Adventure|Drama|War,Edward Zwick,The Last Samurai,2003,full_plot_semantic_query
,7143,What historical drama features a former soldier who learns about honor and tradition while caught in a cultural conflict during a samurai rebellion?,Action|Adventure|Drama|War,Edward Zwick,The Last Samurai,2003,summary_semantic_query
,7147,"What movie features a father who tells fantastical stories about his life, including encounters with a witch and a werewolf, while his son struggles to understand him?",Drama|Fantasy|Romance,Tim Burton,Big Fish,2003,full_plot_semantic_query
,7147,"What movie explores the relationship between a son and his father through fantastical stories and themes of storytelling, family bonds, and the clash between reality and myth?",Drama|Fantasy|Romance,Tim Burton,Big Fish,2003,summary_semantic_query
,7148,"What movie features a nerd who pretends to date a popular cheerleader to improve his social status, only to discover true feelings and face the consequences of his actions?",Drama|Romance,Troy Beyer,Love Don't Cost a Thing,2003,full_plot_semantic_query
,7148,What romantic comedy features a socially awkward nerd who trades dating for car repairs and learns about true friendship and popularity?,Drama|Romance,Troy Beyer,Love Don't Cost a Thing,2003,summary_semantic_query
,7149,What romantic comedy features a wealthy man who reevaluates his relationships after a heart attack leads him to stay with his girlfriend's mother?,Comedy|Drama|Romance,Nancy Meyers,Something's Gotta Give,2003,full_plot_semantic_query
,7149,What romantic comedy features a wealthy man dating younger women who falls in love with an older woman while staying at her beach house?,Comedy|Drama|Romance,Nancy Meyers,Something's Gotta Give,2003,summary_semantic_query
,7151,What movie features a young maid in 17th-century Holland who becomes the subject of a famous painter's portrait while navigating jealousy and unrequited love?,Drama|Romance,Peter Webber,Girl with a Pearl Earring,2003,full_plot_semantic_query
,7151,What movie features a maid in 17th century Holland who becomes the subject of a famous painting while navigating jealousy and social class tensions?,Drama|Romance,Peter Webber,Girl with a Pearl Earring,2003,summary_semantic_query
,7152,"What movie features a former Nazi collaborator being hunted down decades later for his wartime crimes, with a relentless investigator uncovering his past?",Horror|Thriller,Norman Jewison,The Statement,2003,full_plot_semantic_query
,7152,What movie features a former Nazi collaborator on the run from an assassin while grappling with guilt and the consequences of his past actions?,Horror|Thriller,Norman Jewison,The Statement,2003,summary_semantic_query
,7153,"What fantasy movie features a struggle for a powerful ring, a journey through dark lands, and the themes of friendship and sacrifice?",Action|Adventure|Fantasy,Peter Jackson,The Lord of the Rings: The Return of the King,2003,full_plot_semantic_query
,7153,What fantasy adventure movie features a journey to destroy a powerful ring while battling overwhelming evil forces?,Action|Adventure|Fantasy,Peter Jackson,The Lord of the Rings: The Return of the King,2003,summary_semantic_query
,7154,What movie features a progressive art teacher challenging conservative values at a women's college in the 1950s?,Comedy|Drama|Romance,Mike Newell,Mona Lisa Smile,2003,full_plot_semantic_query
,7154,What movie features a female art history teacher challenging traditional gender roles at a conservative college in the 1950s?,Comedy|Drama|Romance,Mike Newell,Mona Lisa Smile,2003,summary_semantic_query
,7155,What is a movie about a group of women who pose nude for a calendar to raise money for a hospital after one of their husbands dies?,Comedy,Nigel Cole,Calendar Girls,2003,full_plot_semantic_query
,7155,"What movie features a group of women creating a nude calendar to raise money for a hospital, leading to friendship challenges and themes of empowerment?",Comedy,Nigel Cole,Calendar Girls,2003,summary_semantic_query
,7158,"What movie features a recovering addict fighting to regain her home from a family who bought it at auction, leading to tragic consequences?",Drama,Vadim Perelman,House of Sand and Fog,2003,full_plot_semantic_query
,7158,What drama explores the emotional turmoil and moral complexities of a recovering addict fighting eviction from her home while dealing with a former Iranian colonel?,Drama,Vadim Perelman,House of Sand and Fog,2003,summary_semantic_query
,7160,What movie features a female protagonist who turns to violence after being assaulted and struggles with her criminal past while trying to protect her love interest?,Crime|Drama|Romance|Thriller,Patty Jenkins,Monster,2003,full_plot_semantic_query
,7160,What movie features a female protagonist who turns to violence after being assaulted and struggles to maintain a relationship while facing the consequences of her actions?,Crime|Drama|Romance|Thriller,Patty Jenkins,Monster,2003,summary_semantic_query
,7161,What family comedy explores the challenges of a couple raising twelve children while dealing with a chaotic move and a book tour?,Comedy|Drama,Shawn Levy,Cheaper by the Dozen,2003,full_plot_semantic_query
,7161,What family comedy explores the challenges of moving with a large family and the chaos that ensues during a birthday party?,Comedy|Drama,Shawn Levy,Cheaper by the Dozen,2003,summary_semantic_query
,7162,"What movie features a love story set during the Civil War, where a soldier deserts to return to his beloved while facing violent conflicts and personal loss?",Drama|Romance|War,Anthony Minghella,Cold Mountain,2003,full_plot_semantic_query
,7162,What movie depicts a soldier deserting during the Civil War to reunite with his love while facing the harsh realities of war and survival?,Drama|Romance|War,Anthony Minghella,Cold Mountain,2003,summary_semantic_query
,7163,What sci-fi movie features a reverse engineer who undergoes a memory wipe and uses future knowledge to prevent a catastrophic event?,Action|Sci-Fi|Thriller,John Woo,Paycheck,2003,full_plot_semantic_query
,7163,What sci-fi thriller involves a reverse engineer who discovers clues from the future while being pursued for patent violations?,Action|Sci-Fi|Thriller,John Woo,Paycheck,2003,summary_semantic_query
,7164,"What movie features a young girl who travels to a magical land with a boy who can fly, faces pirates, and learns about growing up?",Action|Adventure|Children|Fantasy,P.J. Hogan,Peter Pan,2003,full_plot_semantic_query
,7164,What movie features children who are taken to a magical land where they encounter pirates and must confront the challenges of growing up?,Action|Adventure|Children|Fantasy,P.J. Hogan,Peter Pan,2003,summary_semantic_query
,7165,"What movie explores the lives and struggles of ballet dancers, highlighting their dedication and the challenges they face in pursuit of their art?",Drama|Musical,Robert Altman,The Company,2003,full_plot_semantic_query
,7165,"What film depicts the struggles and dedication of ballet dancers and choreographers, highlighting themes of passion and sacrifice?",Drama|Musical,Robert Altman,The Company,2003,summary_semantic_query
,7166,What movie features a young girl who forms a bond with a mysterious black stallion while trying to help her grandfather restore his horse breeding farm?,Adventure|Children|Drama,Simon Wincer,The Young Black Stallion,2003,full_plot_semantic_query
,7166,What movie features a young girl who befriends a black Arabian colt in the desert and enters a race to save her grandfather's horse breeding farm?,Adventure|Children|Drama,Simon Wincer,The Young Black Stallion,2003,summary_semantic_query
,7167,"What movie features a woman who develops a complicated relationship with a Japanese businessman while stranded in the Australian desert, only to face tragedy when he unexpectedly dies?",Drama,Sue Brooks,Japanese Story,2003,full_plot_semantic_query
,7167,What movie explores the themes of connection and loss through a brief romantic relationship between a woman and a Japanese businessman in the Australian desert?,Drama,Sue Brooks,Japanese Story,2003,summary_semantic_query
,7169,"What movie features a president's daughter who escapes her Secret Service detail to experience freedom in Europe, leading to a romantic adventure?",Comedy|Romance,Andy Cadiff,Chasing Liberty,2004,full_plot_semantic_query
,7169,What romantic comedy features a president's daughter escaping her security detail for an adventurous journey across Europe?,Comedy|Romance,Andy Cadiff,Chasing Liberty,2004,summary_semantic_query
,7170,What comedy explores the challenges faced by three friends who become fathers unexpectedly and their journey towards responsibility?,Comedy,Cheryl Dunye,My Baby's Daddy,2004,full_plot_semantic_query
,7170,What comedy explores the challenges of three friends facing unexpected fatherhood and their journey towards responsibility and personal growth?,Comedy,Cheryl Dunye,My Baby's Daddy,2004,summary_semantic_query
,7173,"What romantic comedy features a risk-averse man torn between his free-spirited former classmate and his safe, familiar wife after a honeymoon betrayal?",Comedy|Romance,John Hamburg,Along Came Polly,2004,full_plot_semantic_query
,7173,What romantic comedy explores the journey of a cautious man learning to embrace uncertainty after his wife cheats on him?,Comedy|Romance,John Hamburg,Along Came Polly,2004,summary_semantic_query
,7174,What animated movie features a dog who wants to become a boy and goes on an adventure to a lab that can turn animals into humans?,Animation|Children,Timothy Bjrklund,Teacher's Pet,2004,full_plot_semantic_query
,7174,What animated movie features a dog who wishes to become a boy and learns about identity and self-acceptance?,Animation|Children,Timothy Bjrklund,Teacher's Pet,2004,summary_semantic_query
,7175,What movie features a biker who is framed for murder and must clear his name while dealing with rival gangs and a love interest?,Action|Crime,Joseph Kahn,Torque,2004,full_plot_semantic_query
,7175,"What action movie features intense motorcycle chases, gang rivalries, and a protagonist framed for murder who seeks redemption?",Action|Crime,Joseph Kahn,Torque,2004,summary_semantic_query
,7180,"What is a crime drama about a former policeman, a racist ex-con, and a nightclub entertainer who plan a bank robbery that leads to betrayal and violence?",Crime|Drama|Thriller,Robert Wise,Odds Against Tomorrow,1959,full_plot_semantic_query
,7180,"What movie features a bank heist involving a former policeman, an ex-con with racist views, and a nightclub entertainer, leading to a tragic confrontation and themes of desperation and racism?",Crime|Drama|Thriller,Robert Wise,Odds Against Tomorrow,1959,summary_semantic_query
,7181,What movie features a voyage on a German ocean liner where characters face moral dilemmas and the rise of Nazi Germany?,Drama,Stanley Kramer,Ship of Fools,1965,full_plot_semantic_query
,7181,What film depicts a diverse group of passengers on an ocean liner facing personal struggles and societal issues against the backdrop of rising Nazism?,Drama,Stanley Kramer,Ship of Fools,1965,summary_semantic_query
,7182,"What movie features a high school girl who pursues fame and success while a man in prison helps her achieve her ambitions, leading to dark and chaotic consequences?",Comedy,George Axelrod,Lord Love a Duck,1966,full_plot_semantic_query
,7182,"What movie features a high school girl who manipulates her way into success and love, leading to extreme measures taken by her friend to help her achieve her dreams?",Comedy,George Axelrod,Lord Love a Duck,1966,summary_semantic_query
,7183,"Can you recommend a romantic comedy where a wealthy, vain man falls for a free-spirited woman while dealing with her jealous ex-boyfriend?",Comedy,Roy Boulting,There's a Girl in My Soup,1970,full_plot_semantic_query
,7183,What romantic comedy features a wealthy cooking show host who falls for a free-spirited hippie amidst 1970s counterculture?,Comedy,Roy Boulting,There's a Girl in My Soup,1970,summary_semantic_query
,7185,What comedy features an office worker who becomes a reluctant hero after being mistaken for a government agent and has to deal with aliens and corrupt CIA agents?,Comedy|Sci-Fi,Dennis Feldman,Real Men,1987,full_plot_semantic_query
,7185,What action-comedy movie features an office worker who transforms into a confident hero while dealing with aliens and corrupt agents?,Comedy|Sci-Fi,Dennis Feldman,Real Men,1987,summary_semantic_query
,7187,What romantic comedy features characters navigating complicated relationships with the help of their psychiatrists and personal ads?,Comedy,Robert Altman,Beyond Therapy,1987,full_plot_semantic_query
,7187,What romantic comedies explore the challenges of modern relationships and include themes of love and jealousy?,Comedy,Robert Altman,Beyond Therapy,1987,summary_semantic_query
,7188,"What movie features a petty criminal involved in a major heist, struggles with family issues, and ultimately chooses to return home to face the consequences?",Comedy|Crime,David Green,Buster,1988,full_plot_semantic_query
,7188,"What movie depicts a petty criminal involved in a major heist in 1960s London, facing personal tragedy and ultimately choosing family over wealth?",Comedy|Crime,David Green,Buster,1988,summary_semantic_query
,7189,What is a comedy about two mismatched police partners trying to protect a citizen from a crime lord while dealing with personal distractions?,Comedy,Bill Fishman,"Car 54, Where Are You?",1994,full_plot_semantic_query
,7189,What comedy film features two bumbling cops trying to protect a citizen from a crime lord while dealing with personal distractions?,Comedy,Bill Fishman,"Car 54, Where Are You?",1994,summary_semantic_query
,7191,What comedy involves mistaken identities and a hitman who has second thoughts while trying to kill his target in Venice?,Comedy,Mark Herman,Blame It on the Bellboy,1992,full_plot_semantic_query
,7191,What comedy involves mistaken identities and a hitman struggling with his conscience in Venice?,Comedy,Mark Herman,Blame It on the Bellboy,1992,summary_semantic_query
,7192,What movie features a former soldier teaching Capoeira to at-risk students while battling a local drug lord?,Action,Sheldon Lettich,Only the Strong,1993,full_plot_semantic_query
,7192,What action drama features a former soldier using martial arts to mentor at-risk students while battling a local drug lord?,Action,Sheldon Lettich,Only the Strong,1993,summary_semantic_query
